TRAFFICLIGHT_REGISTRATION;0;tl_0;[];52.51281796989514;13.320879723702655
TRAFFICLIGHT_REGISTRATION;0;tl_1;[];52.512972796061305;13.321050667013942
TRAFFICLIGHT_REGISTRATION;0;tl_2;[];52.513195988847926;13.32197826914039
TRAFFICLIGHT_REGISTRATION;0;tl_3;[];52.51201052836429;13.3225443836251
TRAFFICLIGHT_REGISTRATION;0;tl_4;[];52.51240498479142;13.323084502296105
TRAFFICLIGHT_REGISTRATION;0;tl_5;[];52.51471086422381;13.349126417278068
TRAFFICLIGHT_REGISTRATION;0;tl_6;[];52.51415089266608;13.349074605144448
TRAFFICLIGHT_REGISTRATION;0;tl_7;[];52.51477570327757;13.351242388609286
TRAFFICLIGHT_REGISTRATION;0;tl_8;[];52.51422807189337;13.351211456956072
TRAFFICLIGHT_REGISTRATION;0;tl_9;[];52.51385604583634;13.350716649125815
TRAFFICLIGHT_REGISTRATION;0;tl_10;[];52.51336763331891;13.331712942497573
TRAFFICLIGHT_REGISTRATION;0;tl_11;[];52.51363891598417;13.335806880544975
TRAFFICLIGHT_REGISTRATION;0;tl_12;[];52.512613756576016;13.323401505414065
TRAFFICLIGHT_REGISTRATION;0;tl_13;[];52.5131223152113;13.33151886165868
TRAFFICLIGHT_REGISTRATION;0;tl_14;[];52.51337011834932;13.335598631139188
TRAFFICLIGHT_REGISTRATION;0;tl_15;[];52.516092043974595;13.377070492922233
TRAFFICLIGHT_REGISTRATION;0;tl_16;[];52.51630753279188;13.376957025790132
TRAFFICLIGHT_REGISTRATION;0;tl_17;[];52.51587815269309;13.36998715846661
TRAFFICLIGHT_REGISTRATION;0;tl_18;[];52.51327266616213;13.33035378471609
TRAFFICLIGHT_REGISTRATION;0;tl_19;[];52.51303946755152;13.330235001471328
TRAFFICLIGHT_REGISTRATION;0;tl_20;[];52.51212828533486;13.317299601900297
TRAFFICLIGHT_REGISTRATION;0;tl_21;[];52.51232717059213;13.320748708042013
TRAFFICLIGHT_REGISTRATION;0;tl_22;[];52.51633523988754;13.376748343276
TRAFFICLIGHT_REGISTRATION;0;tl_23;[];52.51567892380861;13.36980544425391
TRAFFICLIGHT_REGISTRATION;0;tl_24;[];52.51605762956028;13.376613258532448
TRAFFICLIGHT_REGISTRATION;0;tl_25;[];52.512782083085035;13.323497520423023
TRAFFICLIGHT_REGISTRATION;0;tl_26;[];52.51276685312859;13.326683526600151
TRAFFICLIGHT_REGISTRATION;0;tl_27;[];52.512990858136945;13.326838598391175
RSU_REGISTRATION;0;rsu_0;[];52.513060766781614;13.32891047000885
VEHICLE_REGISTRATION;1000000000;veh_0;[adhocCommunication.AutobotVehicle, adhocCommunication.VehicleSpeed];Autobot
V2X_MESSAGE_RECEPTION;82604800000;1314;veh_5;AutobotMessage
V2X_MESSAGE_TRANSMISSION;82700000000;1315;veh_0;AutobotMessage
V2X_MESSAGE_RECEPTION;82700900000;1315;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;82700900000;1316;veh_4;AutobotMessage
V2X_MESSAGE_TRANSMISSION;82700900000;1317;veh_3;AutobotMessage
V2X_MESSAGE_TRANSMISSION;82700900000;1318;veh_3;AutobotMessage
V2X_MESSAGE_TRANSMISSION;82700900000;1319;veh_3;AutobotMessage
V2X_MESSAGE_RECEPTION;82701300000;1316;veh_3;AutobotMessage
V2X_MESSAGE_RECEPTION;82701300000;1317;veh_4;AutobotMessage
V2X_MESSAGE_RECEPTION;82701300000;1317;veh_2;AutobotMessage
V2X_MESSAGE_RECEPTION;82701300000;1318;veh_2;AutobotMessage
V2X_MESSAGE_RECEPTION;82701300000;1319;veh_5;AutobotMessage
V2X_MESSAGE_RECEPTION;82701300000;1319;veh_6;AutobotMessage
V2X_MESSAGE_RECEPTION;82701800000;1316;veh_6;AutobotMessage
V2X_MESSAGE_RECEPTION;82701800000;1318;veh_6;AutobotMessage
V2X_MESSAGE_RECEPTION;82701800000;1319;veh_4;AutobotMessage
V2X_MESSAGE_RECEPTION;82701800000;1319;veh_2;AutobotMessage
V2X_MESSAGE_RECEPTION;82702300000;1316;veh_2;AutobotMessage
V2X_MESSAGE_RECEPTION;82702300000;1317;veh_6;AutobotMessage
V2X_MESSAGE_RECEPTION;82702800000;1317;veh_5;AutobotMessage
V2X_MESSAGE_RECEPTION;82702800000;1318;veh_5;AutobotMessage
V2X_MESSAGE_RECEPTION;82703300000;1316;veh_5;AutobotMessage
V2X_MESSAGE_RECEPTION;82703300000;1318;veh_4;AutobotMessage
V2X_MESSAGE_TRANSMISSION;82800000000;1320;veh_0;AutobotMessage
V2X_MESSAGE_RECEPTION;82802400000;1320;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;82802400000;1321;veh_3;AutobotMessage
V2X_MESSAGE_TRANSMISSION;82802400000;1322;veh_4;AutobotMessage
V2X_MESSAGE_TRANSMISSION;82802400000;1323;veh_6;AutobotMessage
V2X_MESSAGE_TRANSMISSION;82802400000;1324;veh_6;AutobotMessage
V2X_MESSAGE_RECEPTION;82802800000;1321;veh_6;AutobotMessage
V2X_MESSAGE_RECEPTION;82802800000;1323;veh_4;AutobotMessage
V2X_MESSAGE_RECEPTION;82802800000;1323;veh_2;AutobotMessage
V2X_MESSAGE_RECEPTION;82802800000;1324;veh_5;AutobotMessage
V2X_MESSAGE_RECEPTION;82802800000;1324;veh_2;AutobotMessage
V2X_MESSAGE_RECEPTION;82802800000;1324;veh_3;AutobotMessage
V2X_MESSAGE_RECEPTION;82803300000;1321;veh_5;AutobotMessage
V2X_MESSAGE_RECEPTION;82803300000;1322;veh_5;AutobotMessage
V2X_MESSAGE_RECEPTION;82803300000;1322;veh_6;AutobotMessage
V2X_MESSAGE_RECEPTION;82803800000;1322;veh_3;AutobotMessage
V2X_MESSAGE_RECEPTION;82803800000;1324;veh_4;AutobotMessage
V2X_MESSAGE_RECEPTION;82804300000;1322;veh_2;AutobotMessage
V2X_MESSAGE_RECEPTION;82804300000;1323;veh_3;AutobotMessage
V2X_MESSAGE_RECEPTION;82804800000;1321;veh_4;AutobotMessage
V2X_MESSAGE_RECEPTION;82804800000;1321;veh_2;AutobotMessage
V2X_MESSAGE_RECEPTION;82804800000;1323;veh_5;AutobotMessage
V2X_MESSAGE_TRANSMISSION;82900000000;1325;veh_0;AutobotMessage
V2X_MESSAGE_RECEPTION;82902400000;1325;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;82902400000;1326;veh_5;AutobotMessage
V2X_MESSAGE_TRANSMISSION;82902400000;1327;veh_2;AutobotMessage
V2X_MESSAGE_TRANSMISSION;82902400000;1328;veh_5;AutobotMessage
V2X_MESSAGE_TRANSMISSION;82902400000;1329;veh_6;AutobotMessage
V2X_MESSAGE_RECEPTION;82902800000;1327;veh_4;AutobotMessage
V2X_MESSAGE_RECEPTION;82902800000;1328;veh_3;AutobotMessage
V2X_MESSAGE_RECEPTION;82902800000;1329;veh_2;AutobotMessage
V2X_MESSAGE_RECEPTION;82903300000;1326;veh_2;AutobotMessage
V2X_MESSAGE_RECEPTION;82903300000;1327;veh_5;AutobotMessage
V2X_MESSAGE_RECEPTION;82903300000;1329;veh_3;AutobotMessage
V2X_MESSAGE_RECEPTION;82903800000;1326;veh_3;AutobotMessage
V2X_MESSAGE_RECEPTION;82903800000;1328;veh_4;AutobotMessage
V2X_MESSAGE_RECEPTION;82904300000;1326;veh_6;AutobotMessage
V2X_MESSAGE_RECEPTION;82904300000;1328;veh_6;AutobotMessage
V2X_MESSAGE_RECEPTION;82904300000;1329;veh_4;AutobotMessage
V2X_MESSAGE_RECEPTION;82904300000;1329;veh_5;AutobotMessage
V2X_MESSAGE_RECEPTION;82904800000;1326;veh_4;AutobotMessage
V2X_MESSAGE_RECEPTION;82904800000;1327;veh_3;AutobotMessage
V2X_MESSAGE_RECEPTION;82904800000;1327;veh_6;AutobotMessage
V2X_MESSAGE_RECEPTION;82904800000;1328;veh_2;AutobotMessage
VEHICLE_UPDATES;83000000000;veh_0;52.51303946755152;13.330235001471328;0.0;86.85504983888642
VEHICLE_UPDATES;83000000000;veh_1;52.513067165773826;13.330199107674467;3.178973195560967;84.53714439820101
V2X_MESSAGE_TRANSMISSION;83000000000;1330;veh_0;AutobotMessage
V2X_MESSAGE_RECEPTION;83000400000;1330;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;83000400000;1331;veh_4;AutobotMessage
V2X_MESSAGE_TRANSMISSION;83000400000;1332;veh_5;AutobotMessage
V2X_MESSAGE_TRANSMISSION;83000400000;1333;veh_6;AutobotMessage
V2X_MESSAGE_TRANSMISSION;83000400000;1334;veh_2;AutobotMessage
V2X_MESSAGE_RECEPTION;83000800000;1334;veh_3;AutobotMessage
V2X_MESSAGE_RECEPTION;83000800000;1334;veh_6;AutobotMessage
V2X_MESSAGE_RECEPTION;83001300000;1332;veh_3;AutobotMessage
V2X_MESSAGE_RECEPTION;83001300000;1333;veh_5;AutobotMessage
V2X_MESSAGE_RECEPTION;83001300000;1333;veh_3;AutobotMessage
V2X_MESSAGE_RECEPTION;83001800000;1331;veh_5;AutobotMessage
V2X_MESSAGE_RECEPTION;83001800000;1331;veh_3;AutobotMessage
V2X_MESSAGE_RECEPTION;83001800000;1332;veh_4;AutobotMessage
V2X_MESSAGE_RECEPTION;83001800000;1332;veh_2;AutobotMessage
V2X_MESSAGE_RECEPTION;83002300000;1331;veh_6;AutobotMessage
V2X_MESSAGE_RECEPTION;83002300000;1332;veh_6;AutobotMessage
V2X_MESSAGE_RECEPTION;83002300000;1333;veh_2;AutobotMessage
V2X_MESSAGE_RECEPTION;83002800000;1331;veh_2;AutobotMessage
V2X_MESSAGE_RECEPTION;83002800000;1333;veh_4;AutobotMessage
V2X_MESSAGE_RECEPTION;83002800000;1334;veh_4;AutobotMessage
V2X_MESSAGE_RECEPTION;83002800000;1334;veh_5;AutobotMessage
V2X_MESSAGE_TRANSMISSION;83100000000;1335;veh_0;AutobotMessage
V2X_MESSAGE_RECEPTION;83101400000;1335;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;83101400000;1336;veh_5;AutobotMessage
V2X_MESSAGE_TRANSMISSION;83101400000;1337;veh_3;AutobotMessage
V2X_MESSAGE_TRANSMISSION;83101400000;1338;veh_6;AutobotMessage
V2X_MESSAGE_TRANSMISSION;83101400000;1339;veh_2;AutobotMessage
V2X_MESSAGE_RECEPTION;83101800000;1337;veh_4;AutobotMessage
V2X_MESSAGE_RECEPTION;83101800000;1337;veh_5;AutobotMessage
V2X_MESSAGE_RECEPTION;83101800000;1338;veh_4;AutobotMessage
V2X_MESSAGE_RECEPTION;83101800000;1338;veh_3;AutobotMessage
V2X_MESSAGE_RECEPTION;83102300000;1336;veh_6;AutobotMessage
V2X_MESSAGE_RECEPTION;83102300000;1338;veh_2;AutobotMessage
V2X_MESSAGE_RECEPTION;83102800000;1336;veh_4;AutobotMessage
V2X_MESSAGE_RECEPTION;83102800000;1336;veh_3;AutobotMessage
V2X_MESSAGE_RECEPTION;83102800000;1338;veh_5;AutobotMessage
V2X_MESSAGE_RECEPTION;83103300000;1337;veh_6;AutobotMessage
V2X_MESSAGE_RECEPTION;83103300000;1339;veh_4;AutobotMessage
V2X_MESSAGE_RECEPTION;83103300000;1339;veh_5;AutobotMessage
V2X_MESSAGE_RECEPTION;83103300000;1339;veh_6;AutobotMessage
V2X_MESSAGE_RECEPTION;83103800000;1336;veh_2;AutobotMessage
V2X_MESSAGE_RECEPTION;83103800000;1337;veh_2;AutobotMessage
V2X_MESSAGE_RECEPTION;83103800000;1339;veh_3;AutobotMessage
V2X_MESSAGE_TRANSMISSION;83200000000;1340;veh_0;AutobotMessage
V2X_MESSAGE_RECEPTION;83200900000;1340;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;83200900000;1341;veh_5;AutobotMessage
V2X_MESSAGE_TRANSMISSION;83200900000;1342;veh_3;AutobotMessage
V2X_MESSAGE_TRANSMISSION;83200900000;1343;veh_5;AutobotMessage
V2X_MESSAGE_TRANSMISSION;83200900000;1344;veh_4;AutobotMessage
V2X_MESSAGE_RECEPTION;83201800000;1342;veh_5;AutobotMessage
V2X_MESSAGE_RECEPTION;83201800000;1342;veh_6;AutobotMessage
V2X_MESSAGE_RECEPTION;83202300000;1342;veh_2;AutobotMessage
V2X_MESSAGE_RECEPTION;83202300000;1343;veh_4;AutobotMessage
V2X_MESSAGE_RECEPTION;83202300000;1343;veh_2;AutobotMessage
V2X_MESSAGE_RECEPTION;83202300000;1343;veh_6;AutobotMessage
V2X_MESSAGE_RECEPTION;83202300000;1344;veh_2;AutobotMessage
V2X_MESSAGE_RECEPTION;83202800000;1341;veh_4;AutobotMessage
V2X_MESSAGE_RECEPTION;83202800000;1341;veh_6;AutobotMessage
V2X_MESSAGE_RECEPTION;83202800000;1343;veh_3;AutobotMessage
V2X_MESSAGE_RECEPTION;83202800000;1344;veh_5;AutobotMessage
V2X_MESSAGE_RECEPTION;83202800000;1344;veh_3;AutobotMessage
V2X_MESSAGE_RECEPTION;83203300000;1341;veh_2;AutobotMessage
V2X_MESSAGE_RECEPTION;83203300000;1341;veh_3;AutobotMessage
V2X_MESSAGE_RECEPTION;83203300000;1342;veh_4;AutobotMessage
V2X_MESSAGE_RECEPTION;83203300000;1344;veh_6;AutobotMessage
V2X_MESSAGE_TRANSMISSION;83300000000;1345;veh_0;AutobotMessage
V2X_MESSAGE_RECEPTION;83300400000;1345;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;83300400000;1346;veh_5;AutobotMessage
V2X_MESSAGE_TRANSMISSION;83300400000;1347;veh_6;AutobotMessage
V2X_MESSAGE_TRANSMISSION;83300400000;1348;veh_3;AutobotMessage
V2X_MESSAGE_TRANSMISSION;83300400000;1349;veh_3;AutobotMessage
V2X_MESSAGE_RECEPTION;83300800000;1347;veh_4;AutobotMessage
V2X_MESSAGE_RECEPTION;83300800000;1349;veh_6;AutobotMessage
V2X_MESSAGE_RECEPTION;83301300000;1346;veh_2;AutobotMessage
V2X_MESSAGE_RECEPTION;83301300000;1346;veh_6;AutobotMessage
V2X_MESSAGE_RECEPTION;83301300000;1347;veh_2;AutobotMessage
V2X_MESSAGE_RECEPTION;83301800000;1346;veh_4;AutobotMessage
V2X_MESSAGE_RECEPTION;83301800000;1347;veh_3;AutobotMessage
V2X_MESSAGE_RECEPTION;83301800000;1348;veh_5;AutobotMessage
V2X_MESSAGE_RECEPTION;83301800000;1349;veh_2;AutobotMessage
V2X_MESSAGE_RECEPTION;83302300000;1347;veh_5;AutobotMessage
V2X_MESSAGE_RECEPTION;83302300000;1348;veh_2;AutobotMessage
V2X_MESSAGE_RECEPTION;83302300000;1349;veh_5;AutobotMessage
V2X_MESSAGE_RECEPTION;83302800000;1346;veh_3;AutobotMessage
V2X_MESSAGE_RECEPTION;83302800000;1348;veh_4;AutobotMessage
V2X_MESSAGE_RECEPTION;83302800000;1348;veh_6;AutobotMessage
V2X_MESSAGE_RECEPTION;83302800000;1349;veh_4;AutobotMessage
V2X_MESSAGE_TRANSMISSION;83400000000;1350;veh_0;AutobotMessage
V2X_MESSAGE_RECEPTION;83401900000;1350;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;83401900000;1351;veh_6;AutobotMessage
V2X_MESSAGE_TRANSMISSION;83401900000;1352;veh_6;AutobotMessage
V2X_MESSAGE_TRANSMISSION;83401900000;1353;veh_2;AutobotMessage
V2X_MESSAGE_TRANSMISSION;83401900000;1354;veh_6;AutobotMessage
V2X_MESSAGE_RECEPTION;83402300000;1353;veh_3;AutobotMessage
V2X_MESSAGE_RECEPTION;83402300000;1353;veh_6;AutobotMessage
V2X_MESSAGE_RECEPTION;83402800000;1351;veh_4;AutobotMessage
V2X_MESSAGE_RECEPTION;83402800000;1354;veh_4;AutobotMessage
V2X_MESSAGE_RECEPTION;83403300000;1352;veh_3;AutobotMessage
V2X_MESSAGE_RECEPTION;83403300000;1354;veh_2;AutobotMessage
V2X_MESSAGE_RECEPTION;83403800000;1351;veh_2;AutobotMessage
V2X_MESSAGE_RECEPTION;83403800000;1352;veh_4;AutobotMessage
V2X_MESSAGE_RECEPTION;83403800000;1352;veh_5;AutobotMessage
V2X_MESSAGE_RECEPTION;83403800000;1352;veh_2;AutobotMessage
V2X_MESSAGE_RECEPTION;83404300000;1351;veh_5;AutobotMessage
V2X_MESSAGE_RECEPTION;83404300000;1351;veh_3;AutobotMessage
V2X_MESSAGE_RECEPTION;83404300000;1353;veh_4;AutobotMessage
V2X_MESSAGE_RECEPTION;83404300000;1353;veh_5;AutobotMessage
V2X_MESSAGE_RECEPTION;83404300000;1354;veh_5;AutobotMessage
V2X_MESSAGE_RECEPTION;83404300000;1354;veh_3;AutobotMessage
V2X_MESSAGE_TRANSMISSION;83500000000;1355;veh_0;AutobotMessage
V2X_MESSAGE_RECEPTION;83502400000;1355;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;83502400000;1356;veh_3;AutobotMessage
V2X_MESSAGE_TRANSMISSION;83502400000;1357;veh_2;AutobotMessage
V2X_MESSAGE_TRANSMISSION;83502400000;1358;veh_6;AutobotMessage
V2X_MESSAGE_TRANSMISSION;83502400000;1359;veh_2;AutobotMessage
V2X_MESSAGE_RECEPTION;83502800000;1359;veh_3;AutobotMessage
V2X_MESSAGE_RECEPTION;83503300000;1357;veh_4;AutobotMessage
V2X_MESSAGE_RECEPTION;83503300000;1357;veh_6;AutobotMessage
V2X_MESSAGE_RECEPTION;83503300000;1358;veh_4;AutobotMessage
V2X_MESSAGE_RECEPTION;83503300000;1359;veh_4;AutobotMessage
V2X_MESSAGE_RECEPTION;83503800000;1358;veh_3;AutobotMessage
V2X_MESSAGE_RECEPTION;83503800000;1359;veh_6;AutobotMessage
V2X_MESSAGE_RECEPTION;83504300000;1356;veh_5;AutobotMessage
V2X_MESSAGE_RECEPTION;83504300000;1356;veh_2;AutobotMessage
V2X_MESSAGE_RECEPTION;83504300000;1357;veh_5;AutobotMessage
V2X_MESSAGE_RECEPTION;83504300000;1358;veh_2;AutobotMessage
V2X_MESSAGE_RECEPTION;83504800000;1356;veh_4;AutobotMessage
V2X_MESSAGE_RECEPTION;83504800000;1356;veh_6;AutobotMessage
V2X_MESSAGE_RECEPTION;83504800000;1357;veh_3;AutobotMessage
V2X_MESSAGE_RECEPTION;83504800000;1358;veh_5;AutobotMessage
V2X_MESSAGE_RECEPTION;83504800000;1359;veh_5;AutobotMessage
V2X_MESSAGE_TRANSMISSION;83600000000;1360;veh_0;AutobotMessage
V2X_MESSAGE_RECEPTION;83602400000;1360;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;83602400000;1361;veh_3;AutobotMessage
V2X_MESSAGE_TRANSMISSION;83602400000;1362;veh_2;AutobotMessage
V2X_MESSAGE_TRANSMISSION;83602400000;1363;veh_4;AutobotMessage
V2X_MESSAGE_TRANSMISSION;83602400000;1364;veh_4;AutobotMessage
V2X_MESSAGE_RECEPTION;83602800000;1361;veh_4;AutobotMessage
V2X_MESSAGE_RECEPTION;83602800000;1362;veh_4;AutobotMessage
V2X_MESSAGE_RECEPTION;83602800000;1362;veh_5;AutobotMessage
V2X_MESSAGE_RECEPTION;83602800000;1362;veh_3;AutobotMessage
V2X_MESSAGE_RECEPTION;83603300000;1361;veh_6;AutobotMessage
V2X_MESSAGE_RECEPTION;83603300000;1364;veh_5;AutobotMessage
V2X_MESSAGE_RECEPTION;83603300000;1364;veh_6;AutobotMessage
V2X_MESSAGE_RECEPTION;83603800000;1361;veh_5;AutobotMessage
V2X_MESSAGE_RECEPTION;83603800000;1361;veh_2;AutobotMessage
V2X_MESSAGE_RECEPTION;83603800000;1362;veh_6;AutobotMessage
V2X_MESSAGE_RECEPTION;83603800000;1363;veh_5;AutobotMessage
V2X_MESSAGE_RECEPTION;83603800000;1363;veh_6;AutobotMessage
V2X_MESSAGE_RECEPTION;83603800000;1364;veh_2;AutobotMessage
V2X_MESSAGE_RECEPTION;83604300000;1363;veh_3;AutobotMessage
V2X_MESSAGE_RECEPTION;83604300000;1364;veh_3;AutobotMessage
V2X_MESSAGE_RECEPTION;83604800000;1363;veh_2;AutobotMessage
V2X_MESSAGE_TRANSMISSION;83700000000;1365;veh_0;AutobotMessage
V2X_MESSAGE_RECEPTION;83700900000;1365;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;83700900000;1366;veh_5;AutobotMessage
V2X_MESSAGE_TRANSMISSION;83700900000;1367;veh_4;AutobotMessage
V2X_MESSAGE_TRANSMISSION;83700900000;1368;veh_2;AutobotMessage
V2X_MESSAGE_TRANSMISSION;83700900000;1369;veh_6;AutobotMessage
V2X_MESSAGE_RECEPTION;83701300000;1367;veh_5;AutobotMessage
V2X_MESSAGE_RECEPTION;83701300000;1367;veh_6;AutobotMessage
V2X_MESSAGE_RECEPTION;83701300000;1368;veh_6;AutobotMessage
V2X_MESSAGE_RECEPTION;83701800000;1367;veh_3;AutobotMessage
V2X_MESSAGE_RECEPTION;83701800000;1368;veh_4;AutobotMessage
V2X_MESSAGE_RECEPTION;83701800000;1369;veh_4;AutobotMessage
V2X_MESSAGE_RECEPTION;83701800000;1369;veh_5;AutobotMessage
V2X_MESSAGE_RECEPTION;83701800000;1369;veh_2;AutobotMessage
V2X_MESSAGE_RECEPTION;83702300000;1366;veh_4;AutobotMessage
V2X_MESSAGE_RECEPTION;83702300000;1369;veh_3;AutobotMessage
V2X_MESSAGE_RECEPTION;83702800000;1367;veh_2;AutobotMessage
V2X_MESSAGE_RECEPTION;83703300000;1366;veh_2;AutobotMessage
V2X_MESSAGE_RECEPTION;83703300000;1366;veh_3;AutobotMessage
V2X_MESSAGE_RECEPTION;83703300000;1366;veh_6;AutobotMessage
V2X_MESSAGE_RECEPTION;83703300000;1368;veh_5;AutobotMessage
V2X_MESSAGE_RECEPTION;83703300000;1368;veh_3;AutobotMessage
V2X_MESSAGE_TRANSMISSION;83800000000;1370;veh_0;AutobotMessage
V2X_MESSAGE_RECEPTION;83801400000;1370;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;83801400000;1371;veh_3;AutobotMessage
V2X_MESSAGE_TRANSMISSION;83801400000;1372;veh_6;AutobotMessage
V2X_MESSAGE_TRANSMISSION;83801400000;1373;veh_5;AutobotMessage
V2X_MESSAGE_TRANSMISSION;83801400000;1374;veh_5;AutobotMessage
V2X_MESSAGE_RECEPTION;83801800000;1372;veh_5;AutobotMessage
V2X_MESSAGE_RECEPTION;83801800000;1373;veh_3;AutobotMessage
V2X_MESSAGE_RECEPTION;83801800000;1374;veh_3;AutobotMessage
V2X_MESSAGE_RECEPTION;83802300000;1371;veh_5;AutobotMessage
V2X_MESSAGE_RECEPTION;83802300000;1371;veh_6;AutobotMessage
V2X_MESSAGE_RECEPTION;83802300000;1373;veh_4;AutobotMessage
V2X_MESSAGE_RECEPTION;83802300000;1373;veh_6;AutobotMessage
V2X_MESSAGE_RECEPTION;83802300000;1374;veh_4;AutobotMessage
V2X_MESSAGE_RECEPTION;83802800000;1371;veh_2;AutobotMessage
V2X_MESSAGE_RECEPTION;83802800000;1372;veh_4;AutobotMessage
V2X_MESSAGE_RECEPTION;83802800000;1373;veh_2;AutobotMessage
V2X_MESSAGE_RECEPTION;83802800000;1374;veh_6;AutobotMessage
V2X_MESSAGE_RECEPTION;83803300000;1371;veh_4;AutobotMessage
V2X_MESSAGE_RECEPTION;83803300000;1372;veh_3;AutobotMessage
V2X_MESSAGE_RECEPTION;83803800000;1372;veh_2;AutobotMessage
V2X_MESSAGE_RECEPTION;83803800000;1374;veh_2;AutobotMessage
V2X_MESSAGE_TRANSMISSION;83900000000;1375;veh_0;AutobotMessage
V2X_MESSAGE_RECEPTION;83900900000;1375;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;83900900000;1376;veh_4;AutobotMessage
V2X_MESSAGE_TRANSMISSION;83900900000;1377;veh_2;AutobotMessage
V2X_MESSAGE_TRANSMISSION;83900900000;1378;veh_4;AutobotMessage
V2X_MESSAGE_TRANSMISSION;83900900000;1379;veh_3;AutobotMessage
V2X_MESSAGE_RECEPTION;83901300000;1377;veh_4;AutobotMessage
V2X_MESSAGE_RECEPTION;83902300000;1376;veh_3;AutobotMessage
V2X_MESSAGE_RECEPTION;83902300000;1377;veh_5;AutobotMessage
V2X_MESSAGE_RECEPTION;83902300000;1377;veh_6;AutobotMessage
V2X_MESSAGE_RECEPTION;83902300000;1378;veh_2;AutobotMessage
V2X_MESSAGE_RECEPTION;83902300000;1379;veh_2;AutobotMessage
V2X_MESSAGE_RECEPTION;83902300000;1379;veh_6;AutobotMessage
V2X_MESSAGE_RECEPTION;83902800000;1376;veh_5;AutobotMessage
V2X_MESSAGE_RECEPTION;83902800000;1377;veh_3;AutobotMessage
V2X_MESSAGE_RECEPTION;83902800000;1378;veh_5;AutobotMessage
V2X_MESSAGE_RECEPTION;83902800000;1379;veh_4;AutobotMessage
V2X_MESSAGE_RECEPTION;83902800000;1379;veh_5;AutobotMessage
V2X_MESSAGE_RECEPTION;83903300000;1376;veh_2;AutobotMessage
V2X_MESSAGE_RECEPTION;83903300000;1376;veh_6;AutobotMessage
V2X_MESSAGE_RECEPTION;83903300000;1378;veh_3;AutobotMessage
V2X_MESSAGE_RECEPTION;83903300000;1378;veh_6;AutobotMessage
VEHICLE_UPDATES;84000000000;veh_0;52.51303946755152;13.330235001471328;0.0;86.85504983888642
VEHICLE_UPDATES;84000000000;veh_1;52.513067662616606;13.330215619821686;1.092189309991568;85.72813191118459
V2X_MESSAGE_TRANSMISSION;84000000000;1380;veh_0;AutobotMessage
V2X_MESSAGE_RECEPTION;84001400000;1380;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;84001400000;1381;veh_2;AutobotMessage
V2X_MESSAGE_TRANSMISSION;84001400000;1382;veh_2;AutobotMessage
V2X_MESSAGE_TRANSMISSION;84001400000;1383;veh_6;AutobotMessage
V2X_MESSAGE_TRANSMISSION;84001400000;1384;veh_5;AutobotMessage
V2X_MESSAGE_RECEPTION;84001800000;1384;veh_3;AutobotMessage
V2X_MESSAGE_RECEPTION;84002300000;1382;veh_5;AutobotMessage
V2X_MESSAGE_RECEPTION;84002300000;1382;veh_6;AutobotMessage
V2X_MESSAGE_RECEPTION;84002300000;1383;veh_4;AutobotMessage
V2X_MESSAGE_RECEPTION;84002800000;1381;veh_6;AutobotMessage
V2X_MESSAGE_RECEPTION;84002800000;1382;veh_3;AutobotMessage
V2X_MESSAGE_RECEPTION;84002800000;1384;veh_4;AutobotMessage
V2X_MESSAGE_RECEPTION;84003300000;1383;veh_5;AutobotMessage
V2X_MESSAGE_RECEPTION;84003300000;1383;veh_2;AutobotMessage
V2X_MESSAGE_RECEPTION;84003300000;1383;veh_3;AutobotMessage
V2X_MESSAGE_RECEPTION;84003800000;1381;veh_4;AutobotMessage
V2X_MESSAGE_RECEPTION;84003800000;1381;veh_5;AutobotMessage
V2X_MESSAGE_RECEPTION;84003800000;1381;veh_3;AutobotMessage
V2X_MESSAGE_RECEPTION;84003800000;1382;veh_4;AutobotMessage
V2X_MESSAGE_RECEPTION;84003800000;1384;veh_2;AutobotMessage
V2X_MESSAGE_RECEPTION;84003800000;1384;veh_6;AutobotMessage
V2X_MESSAGE_TRANSMISSION;84100000000;1385;veh_0;AutobotMessage
V2X_MESSAGE_RECEPTION;84101400000;1385;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;84101400000;1386;veh_3;AutobotMessage
V2X_MESSAGE_TRANSMISSION;84101400000;1387;veh_6;AutobotMessage
V2X_MESSAGE_TRANSMISSION;84101400000;1388;veh_3;AutobotMessage
