TRAFFICLIGHT_REGISTRATION;0;tl_0;[];52.51281796989514;13.320879723702655
TRAFFICLIGHT_REGISTRATION;0;tl_1;[];52.512972796061305;13.321050667013942
TRAFFICLIGHT_REGISTRATION;0;tl_2;[];52.513195988847926;13.32197826914039
TRAFFICLIGHT_REGISTRATION;0;tl_3;[];52.51201052836429;13.3225443836251
TRAFFICLIGHT_REGISTRATION;0;tl_4;[];52.51240498479142;13.323084502296105
TRAFFICLIGHT_REGISTRATION;0;tl_5;[];52.51471086422381;13.349126417278068
TRAFFICLIGHT_REGISTRATION;0;tl_6;[];52.51415089266608;13.349074605144448
TRAFFICLIGHT_REGISTRATION;0;tl_7;[];52.51477570327757;13.351242388609286
TRAFFICLIGHT_REGISTRATION;0;tl_8;[];52.51422807189337;13.351211456956072
TRAFFICLIGHT_REGISTRATION;0;tl_9;[];52.51385604583634;13.350716649125815
TRAFFICLIGHT_REGISTRATION;0;tl_10;[];52.51336763331891;13.331712942497573
TRAFFICLIGHT_REGISTRATION;0;tl_11;[];52.51363891598417;13.335806880544975
TRAFFICLIGHT_REGISTRATION;0;tl_12;[];52.512613756576016;13.323401505414065
TRAFFICLIGHT_REGISTRATION;0;tl_13;[];52.5131223152113;13.33151886165868
TRAFFICLIGHT_REGISTRATION;0;tl_14;[];52.51337011834932;13.335598631139188
TRAFFICLIGHT_REGISTRATION;0;tl_15;[];52.516092043974595;13.377070492922233
TRAFFICLIGHT_REGISTRATION;0;tl_16;[];52.51630753279188;13.376957025790132
TRAFFICLIGHT_REGISTRATION;0;tl_17;[];52.51587815269309;13.36998715846661
TRAFFICLIGHT_REGISTRATION;0;tl_18;[];52.51327266616213;13.33035378471609
TRAFFICLIGHT_REGISTRATION;0;tl_19;[];52.51303946755152;13.330235001471328
TRAFFICLIGHT_REGISTRATION;0;tl_20;[];52.51212828533486;13.317299601900297
TRAFFICLIGHT_REGISTRATION;0;tl_21;[];52.51232717059213;13.320748708042013
TRAFFICLIGHT_REGISTRATION;0;tl_22;[];52.51633523988754;13.376748343276
TRAFFICLIGHT_REGISTRATION;0;tl_23;[];52.51567892380861;13.36980544425391
TRAFFICLIGHT_REGISTRATION;0;tl_24;[];52.51605762956028;13.376613258532448
TRAFFICLIGHT_REGISTRATION;0;tl_25;[];52.512782083085035;13.323497520423023
TRAFFICLIGHT_REGISTRATION;0;tl_26;[];52.51276685312859;13.326683526600151
TRAFFICLIGHT_REGISTRATION;0;tl_27;[];52.512990858136945;13.326838598391175
RSU_REGISTRATION;0;rsu_0;[];52.513060766781614;13.32891047000885
VEHICLE_REGISTRATION;1000000000;veh_0;[adhocCommunication.AutobotVehicle, adhocCommunication.VehicleSpeed];Autobot
V2X_MESSAGE_RECEPTION;41114197504;1052;veh_0;AutobotMessage
V2X_MESSAGE_RECEPTION;41172952722;1055;veh_0;AutobotMessage
V2X_MESSAGE_RECEPTION;41195530597;1054;veh_0;AutobotMessage
V2X_MESSAGE_TRANSMISSION;41200000000;1056;veh_0;AutobotMessage
V2X_MESSAGE_RECEPTION;41271939315;1056;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;41271939315;1057;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;41271939315;1058;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;41300000000;1059;veh_0;AutobotMessage
V2X_MESSAGE_RECEPTION;41309731752;1057;veh_0;AutobotMessage
V2X_MESSAGE_RECEPTION;41330433702;1058;veh_0;AutobotMessage
V2X_MESSAGE_RECEPTION;41391398158;1059;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;41391398158;1060;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;41391398158;1061;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;41400000000;1062;veh_0;AutobotMessage
V2X_MESSAGE_RECEPTION;41470030120;1060;veh_0;AutobotMessage
V2X_MESSAGE_RECEPTION;41479462582;1061;veh_0;AutobotMessage
V2X_MESSAGE_RECEPTION;41492771695;1062;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;41492771695;1063;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;41492771695;1064;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;41500000000;1065;veh_0;AutobotMessage
V2X_MESSAGE_RECEPTION;41502864947;1064;veh_0;AutobotMessage
V2X_MESSAGE_RECEPTION;41534648919;1065;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;41534648919;1066;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;41534648919;1067;veh_1;AutobotMessage
V2X_MESSAGE_RECEPTION;41559923372;1066;veh_0;AutobotMessage
V2X_MESSAGE_RECEPTION;41579319158;1067;veh_0;AutobotMessage
V2X_MESSAGE_RECEPTION;41587422516;1063;veh_0;AutobotMessage
V2X_MESSAGE_TRANSMISSION;41600000000;1068;veh_0;AutobotMessage
V2X_MESSAGE_RECEPTION;41653521127;1068;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;41653521127;1069;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;41653521127;1070;veh_1;AutobotMessage
V2X_MESSAGE_RECEPTION;41674286059;1070;veh_0;AutobotMessage
V2X_MESSAGE_TRANSMISSION;41700000000;1071;veh_0;AutobotMessage
V2X_MESSAGE_RECEPTION;41720942170;1069;veh_0;AutobotMessage
V2X_MESSAGE_RECEPTION;41726085097;1071;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;41726085097;1072;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;41726085097;1073;veh_1;AutobotMessage
V2X_MESSAGE_RECEPTION;41795747845;1072;veh_0;AutobotMessage
V2X_MESSAGE_TRANSMISSION;41800000000;1074;veh_0;AutobotMessage
V2X_MESSAGE_RECEPTION;41825437694;1073;veh_0;AutobotMessage
V2X_MESSAGE_RECEPTION;41869280609;1074;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;41869280609;1075;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;41869280609;1076;veh_1;AutobotMessage
V2X_MESSAGE_RECEPTION;41891352778;1075;veh_0;AutobotMessage
V2X_MESSAGE_TRANSMISSION;41900000000;1077;veh_0;AutobotMessage
V2X_MESSAGE_RECEPTION;41904299075;1076;veh_0;AutobotMessage
V2X_MESSAGE_RECEPTION;41980704322;1077;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;41980704322;1078;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;41980704322;1079;veh_1;AutobotMessage
V2X_MESSAGE_RECEPTION;41992889574;1078;veh_0;AutobotMessage
VEHICLE_UPDATES;42000000000;veh_0;52.512618305630994;13.324382040317122;13.80369620844489;85.4310185935452
VEHICLE_UPDATES;42000000000;veh_1;52.512459538132674;13.323105611059022;12.57712778238114;45.81401181852608
V2X_MESSAGE_TRANSMISSION;42000000000;1080;veh_0;AutobotMessage
V2X_MESSAGE_RECEPTION;42059764152;1079;veh_0;AutobotMessage
V2X_MESSAGE_RECEPTION;42094678447;1080;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;42094678447;1081;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;42094678447;1082;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;42100000000;1083;veh_0;AutobotMessage
V2X_MESSAGE_RECEPTION;42157961135;1082;veh_0;AutobotMessage
V2X_MESSAGE_RECEPTION;42179970085;1083;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;42179970085;1084;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;42179970085;1085;veh_1;AutobotMessage
V2X_MESSAGE_RECEPTION;42187569363;1081;veh_0;AutobotMessage
V2X_MESSAGE_RECEPTION;42190478489;1085;veh_0;AutobotMessage
V2X_MESSAGE_TRANSMISSION;42200000000;1086;veh_0;AutobotMessage
V2X_MESSAGE_RECEPTION;42204617926;1086;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;42204617926;1087;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;42204617926;1088;veh_1;AutobotMessage
V2X_MESSAGE_RECEPTION;42221710894;1087;veh_0;AutobotMessage
V2X_MESSAGE_RECEPTION;42252560485;1088;veh_0;AutobotMessage
V2X_MESSAGE_RECEPTION;42272965669;1084;veh_0;AutobotMessage
V2X_MESSAGE_TRANSMISSION;42300000000;1089;veh_0;AutobotMessage
V2X_MESSAGE_RECEPTION;42362754030;1089;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;42362754030;1090;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;42362754030;1091;veh_1;AutobotMessage
V2X_MESSAGE_RECEPTION;42370886873;1090;veh_0;AutobotMessage
V2X_MESSAGE_TRANSMISSION;42400000000;1092;veh_0;AutobotMessage
V2X_MESSAGE_RECEPTION;42441486620;1091;veh_0;AutobotMessage
V2X_MESSAGE_RECEPTION;42450460172;1092;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;42450460172;1093;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;42450460172;1094;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;42500000000;1095;veh_0;AutobotMessage
V2X_MESSAGE_RECEPTION;42503522780;1093;veh_0;AutobotMessage
V2X_MESSAGE_RECEPTION;42512711493;1095;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;42512711493;1096;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;42512711493;1097;veh_1;AutobotMessage
V2X_MESSAGE_RECEPTION;42523485300;1094;veh_0;AutobotMessage
V2X_MESSAGE_RECEPTION;42563169143;1097;veh_0;AutobotMessage
V2X_MESSAGE_TRANSMISSION;42600000000;1098;veh_0;AutobotMessage
V2X_MESSAGE_RECEPTION;42600064737;1096;veh_0;AutobotMessage
V2X_MESSAGE_RECEPTION;42657023450;1098;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;42657023450;1099;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;42657023450;1100;veh_1;AutobotMessage
V2X_MESSAGE_RECEPTION;42697539538;1099;veh_0;AutobotMessage
V2X_MESSAGE_TRANSMISSION;42700000000;1101;veh_0;AutobotMessage
V2X_MESSAGE_RECEPTION;42727060213;1100;veh_0;AutobotMessage
V2X_MESSAGE_RECEPTION;42729946451;1101;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;42729946451;1102;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;42729946451;1103;veh_1;AutobotMessage
V2X_MESSAGE_RECEPTION;42748705706;1102;veh_0;AutobotMessage
V2X_MESSAGE_RECEPTION;42769287679;1103;veh_0;AutobotMessage
V2X_MESSAGE_TRANSMISSION;42800000000;1104;veh_0;AutobotMessage
V2X_MESSAGE_RECEPTION;42881457118;1104;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;42881457118;1105;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;42881457118;1106;veh_1;AutobotMessage
V2X_MESSAGE_RECEPTION;42895028584;1106;veh_0;AutobotMessage
V2X_MESSAGE_TRANSMISSION;42900000000;1107;veh_0;AutobotMessage
V2X_MESSAGE_RECEPTION;42968633653;1107;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;42968633653;1108;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;42968633653;1109;veh_1;AutobotMessage
V2X_MESSAGE_RECEPTION;42969138699;1105;veh_0;AutobotMessage
V2X_MESSAGE_RECEPTION;42989177625;1108;veh_0;AutobotMessage
V2X_MESSAGE_RECEPTION;42994032088;1109;veh_0;AutobotMessage
VEHICLE_UPDATES;43000000000;veh_0;52.51263071667164;13.324578936221632;13.43902631614823;85.4310185935452
VEHICLE_UPDATES;43000000000;veh_1;52.512509375376666;13.323294169865937;13.58866270723287;52.820607568224034
V2X_MESSAGE_TRANSMISSION;43000000000;1110;veh_0;AutobotMessage
V2X_MESSAGE_RECEPTION;43099851539;1110;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;43099851539;1111;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;43099851539;1112;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;43100000000;1113;veh_0;AutobotMessage
V2X_MESSAGE_RECEPTION;43115292284;1113;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;43115292284;1114;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;43115292284;1115;veh_1;AutobotMessage
V2X_MESSAGE_RECEPTION;43117782594;1112;veh_0;AutobotMessage
V2X_MESSAGE_RECEPTION;43125860628;1115;veh_0;AutobotMessage
V2X_MESSAGE_RECEPTION;43167232014;1111;veh_0;AutobotMessage
V2X_MESSAGE_TRANSMISSION;43200000000;1116;veh_0;AutobotMessage
V2X_MESSAGE_RECEPTION;43214800901;1114;veh_0;AutobotMessage
V2X_MESSAGE_RECEPTION;43225442394;1116;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;43225442394;1117;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;43225442394;1118;veh_1;AutobotMessage
V2X_MESSAGE_RECEPTION;43229210642;1117;veh_0;AutobotMessage
V2X_MESSAGE_TRANSMISSION;43300000000;1119;veh_0;AutobotMessage
V2X_MESSAGE_RECEPTION;43305261763;1118;veh_0;AutobotMessage
V2X_MESSAGE_RECEPTION;43373026658;1119;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;43373026658;1120;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;43373026658;1121;veh_1;AutobotMessage
V2X_MESSAGE_RECEPTION;43391706994;1120;veh_0;AutobotMessage
V2X_MESSAGE_TRANSMISSION;43400000000;1122;veh_0;AutobotMessage
V2X_MESSAGE_RECEPTION;43451400953;1122;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;43451400953;1123;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;43451400953;1124;veh_1;AutobotMessage
V2X_MESSAGE_RECEPTION;43460620576;1121;veh_0;AutobotMessage
V2X_MESSAGE_TRANSMISSION;43500000000;1125;veh_0;AutobotMessage
V2X_MESSAGE_RECEPTION;43520183166;1123;veh_0;AutobotMessage
V2X_MESSAGE_RECEPTION;43544215536;1124;veh_0;AutobotMessage
V2X_MESSAGE_RECEPTION;43576584138;1125;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;43576584138;1126;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;43576584138;1127;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;43600000000;1128;veh_0;AutobotMessage
V2X_MESSAGE_RECEPTION;43610235901;1126;veh_0;AutobotMessage
V2X_MESSAGE_RECEPTION;43656393670;1127;veh_0;AutobotMessage
V2X_MESSAGE_RECEPTION;43679199845;1128;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;43679199845;1129;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;43679199845;1130;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;43700000000;1131;veh_0;AutobotMessage
V2X_MESSAGE_RECEPTION;43722033115;1129;veh_0;AutobotMessage
V2X_MESSAGE_RECEPTION;43748878313;1131;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;43748878313;1132;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;43748878313;1133;veh_1;AutobotMessage
V2X_MESSAGE_RECEPTION;43751683522;1130;veh_0;AutobotMessage
V2X_MESSAGE_TRANSMISSION;43800000000;1134;veh_0;AutobotMessage
V2X_MESSAGE_RECEPTION;43821299740;1132;veh_0;AutobotMessage
V2X_MESSAGE_RECEPTION;43839762950;1133;veh_0;AutobotMessage
V2X_MESSAGE_RECEPTION;43840377598;1134;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;43840377598;1135;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;43840377598;1136;veh_1;AutobotMessage
V2X_MESSAGE_RECEPTION;43871101873;1136;veh_0;AutobotMessage
V2X_MESSAGE_RECEPTION;43893897848;1135;veh_0;AutobotMessage
V2X_MESSAGE_TRANSMISSION;43900000000;1137;veh_0;AutobotMessage
V2X_MESSAGE_RECEPTION;43953590769;1137;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;43953590769;1138;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;43953590769;1139;veh_1;AutobotMessage
V2X_MESSAGE_RECEPTION;43957017074;1139;veh_0;AutobotMessage
VEHICLE_UPDATES;44000000000;veh_0;52.51264335779337;13.324779487715867;13.688528372019064;85.43101859354553
VEHICLE_UPDATES;44000000000;veh_1;52.51255105568861;13.323444093926366;11.744959766787943;73.159248735815
V2X_MESSAGE_TRANSMISSION;44000000000;1140;veh_0;AutobotMessage
V2X_MESSAGE_RECEPTION;44027902739;1138;veh_0;AutobotMessage
V2X_MESSAGE_RECEPTION;44031147271;1140;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;44031147271;1141;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;44031147271;1142;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;44100000000;1143;veh_0;AutobotMessage
V2X_MESSAGE_RECEPTION;44101595767;1142;veh_0;AutobotMessage
V2X_MESSAGE_RECEPTION;44104952487;1141;veh_0;AutobotMessage
V2X_MESSAGE_RECEPTION;44148720033;1143;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;44148720033;1144;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;44148720033;1145;veh_1;AutobotMessage
V2X_MESSAGE_RECEPTION;44170835205;1145;veh_0;AutobotMessage
V2X_MESSAGE_TRANSMISSION;44200000000;1146;veh_0;AutobotMessage
V2X_MESSAGE_RECEPTION;44211446435;1146;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;44211446435;1147;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;44211446435;1148;veh_1;AutobotMessage
V2X_MESSAGE_RECEPTION;44225269741;1147;veh_0;AutobotMessage
V2X_MESSAGE_RECEPTION;44237459239;1144;veh_0;AutobotMessage
V2X_MESSAGE_RECEPTION;44289487913;1148;veh_0;AutobotMessage
V2X_MESSAGE_TRANSMISSION;44300000000;1149;veh_0;AutobotMessage
V2X_MESSAGE_RECEPTION;44390907511;1149;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;44390907511;1150;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;44390907511;1151;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;44400000000;1152;veh_0;AutobotMessage
V2X_MESSAGE_RECEPTION;44429915533;1150;veh_0;AutobotMessage
V2X_MESSAGE_RECEPTION;44430659487;1152;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;44430659487;1153;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;44430659487;1154;veh_1;AutobotMessage
V2X_MESSAGE_RECEPTION;44447963278;1154;veh_0;AutobotMessage
V2X_MESSAGE_RECEPTION;44487271031;1151;veh_0;AutobotMessage
V2X_MESSAGE_TRANSMISSION;44500000000;1155;veh_0;AutobotMessage
V2X_MESSAGE_RECEPTION;44520710168;1153;veh_0;AutobotMessage
V2X_MESSAGE_RECEPTION;44523115776;1155;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;44523115776;1156;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;44523115776;1157;veh_1;AutobotMessage
V2X_MESSAGE_RECEPTION;44541908653;1156;veh_0;AutobotMessage
V2X_MESSAGE_RECEPTION;44573713037;1157;veh_0;AutobotMessage
V2X_MESSAGE_TRANSMISSION;44600000000;1158;veh_0;AutobotMessage
V2X_MESSAGE_RECEPTION;44655083366;1158;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;44655083366;1159;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;44655083366;1160;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;44700000000;1161;veh_0;AutobotMessage
V2X_MESSAGE_RECEPTION;44748155603;1160;veh_0;AutobotMessage
V2X_MESSAGE_RECEPTION;44752717795;1159;veh_0;AutobotMessage
V2X_MESSAGE_RECEPTION;44779725101;1161;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;44779725101;1162;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;44779725101;1163;veh_1;AutobotMessage
V2X_MESSAGE_RECEPTION;44797376823;1163;veh_0;AutobotMessage
V2X_MESSAGE_TRANSMISSION;44800000000;1164;veh_0;AutobotMessage
V2X_MESSAGE_RECEPTION;44870251445;1164;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;44870251445;1165;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;44870251445;1166;veh_1;AutobotMessage
V2X_MESSAGE_RECEPTION;44878395901;1162;veh_0;AutobotMessage
V2X_MESSAGE_RECEPTION;44893581475;1166;veh_0;AutobotMessage
V2X_MESSAGE_TRANSMISSION;44900000000;1167;veh_0;AutobotMessage
V2X_MESSAGE_RECEPTION;44953133778;1167;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;44953133778;1168;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;44953133778;1169;veh_1;AutobotMessage
V2X_MESSAGE_RECEPTION;44961457902;1165;veh_0;AutobotMessage
VEHICLE_UPDATES;45000000000;veh_0;52.512655831592674;13.324977390031261;13.507701966839377;85.43101859354563
VEHICLE_UPDATES;45000000000;veh_1;52.51257010047186;13.323627726491969;12.772206287817099;83.06407794644193
V2X_MESSAGE_TRANSMISSION;45000000000;1170;veh_0;AutobotMessage
V2X_MESSAGE_RECEPTION;45050089065;1168;veh_0;AutobotMessage
V2X_MESSAGE_RECEPTION;45050447065;1169;veh_0;AutobotMessage
V2X_MESSAGE_RECEPTION;45056201792;1170;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;45056201792;1171;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;45056201792;1172;veh_1;AutobotMessage
V2X_MESSAGE_RECEPTION;45083946047;1171;veh_0;AutobotMessage
V2X_MESSAGE_TRANSMISSION;45100000000;1173;veh_0;AutobotMessage
V2X_MESSAGE_RECEPTION;45126932404;1172;veh_0;AutobotMessage
V2X_MESSAGE_RECEPTION;45178808337;1173;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;45178808337;1174;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;45178808337;1175;veh_1;AutobotMessage
V2X_MESSAGE_RECEPTION;45190436203;1175;veh_0;AutobotMessage
V2X_MESSAGE_TRANSMISSION;45200000000;1176;veh_0;AutobotMessage
V2X_MESSAGE_RECEPTION;45200565205;1176;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;45200565205;1177;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;45200565205;1178;veh_1;AutobotMessage
V2X_MESSAGE_RECEPTION;45207430673;1174;veh_0;AutobotMessage
V2X_MESSAGE_RECEPTION;45225658074;1178;veh_0;AutobotMessage
V2X_MESSAGE_RECEPTION;45240275672;1177;veh_0;AutobotMessage
V2X_MESSAGE_TRANSMISSION;45300000000;1179;veh_0;AutobotMessage
V2X_MESSAGE_RECEPTION;45330764731;1179;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;45330764731;1180;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;45330764731;1181;veh_1;AutobotMessage
V2X_MESSAGE_RECEPTION;45394507318;1181;veh_0;AutobotMessage
V2X_MESSAGE_TRANSMISSION;45400000000;1182;veh_0;AutobotMessage
V2X_MESSAGE_RECEPTION;45413540757;1180;veh_0;AutobotMessage
V2X_MESSAGE_RECEPTION;45426769948;1182;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;45426769948;1183;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;45426769948;1184;veh_1;AutobotMessage
V2X_MESSAGE_RECEPTION;45432721265;1184;veh_0;AutobotMessage
V2X_MESSAGE_RECEPTION;45439847157;1183;veh_0;AutobotMessage
V2X_MESSAGE_TRANSMISSION;45500000000;1185;veh_0;AutobotMessage
V2X_MESSAGE_RECEPTION;45596231787;1185;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;45596231787;1186;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;45596231787;1187;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;45600000000;1188;veh_0;AutobotMessage
V2X_MESSAGE_RECEPTION;45620617677;1187;veh_0;AutobotMessage
V2X_MESSAGE_RECEPTION;45684582820;1186;veh_0;AutobotMessage
V2X_MESSAGE_RECEPTION;45698987096;1188;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;45698987096;1189;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;45698987096;1190;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;45700000000;1191;veh_0;AutobotMessage
V2X_MESSAGE_RECEPTION;45720649111;1190;veh_0;AutobotMessage
V2X_MESSAGE_RECEPTION;45791701030;1191;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;45791701030;1192;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;45791701030;1193;veh_1;AutobotMessage
V2X_MESSAGE_RECEPTION;45794579543;1189;veh_0;AutobotMessage
V2X_MESSAGE_TRANSMISSION;45800000000;1194;veh_0;AutobotMessage
V2X_MESSAGE_RECEPTION;45861510800;1194;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;45861510800;1195;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;45861510800;1196;veh_1;AutobotMessage
V2X_MESSAGE_RECEPTION;45864191894;1193;veh_0;AutobotMessage
V2X_MESSAGE_RECEPTION;45866660275;1192;veh_0;AutobotMessage
V2X_MESSAGE_TRANSMISSION;45900000000;1197;veh_0;AutobotMessage
V2X_MESSAGE_RECEPTION;45924849817;1196;veh_0;AutobotMessage
V2X_MESSAGE_RECEPTION;45958879538;1195;veh_0;AutobotMessage
V2X_MESSAGE_RECEPTION;45984482527;1197;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;45984482527;1198;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;45984482527;1199;veh_1;AutobotMessage
VEHICLE_UPDATES;46000000000;veh_0;52.51266861061695;13.325180140430405;13.838596514936071;85.43101859354563
VEHICLE_UPDATES;46000000000;veh_1;52.51258311943017;13.323823854962939;13.395665927601513;85.43101859354526
V2X_MESSAGE_TRANSMISSION;46000000000;1200;veh_0;AutobotMessage
V2X_MESSAGE_RECEPTION;46034626741;1198;veh_0;AutobotMessage
V2X_MESSAGE_RECEPTION;46044418526;1199;veh_0;AutobotMessage
V2X_MESSAGE_RECEPTION;46081407922;1200;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;46081407922;1201;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;46081407922;1202;veh_1;AutobotMessage
V2X_MESSAGE_RECEPTION;46087395622;1201;veh_0;AutobotMessage
V2X_MESSAGE_TRANSMISSION;46100000000;1203;veh_0;AutobotMessage
V2X_MESSAGE_RECEPTION;46104296579;1203;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;46104296579;1204;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;46104296579;1205;veh_1;AutobotMessage
V2X_MESSAGE_RECEPTION;46119882555;1205;veh_0;AutobotMessage
V2X_MESSAGE_RECEPTION;46168729869;1202;veh_0;AutobotMessage
