TRAFFICLIGHT_REGISTRATION;0;tl_0;[];52.51281796989514;13.320879723702655
TRAFFICLIGHT_REGISTRATION;0;tl_1;[];52.512972796061305;13.321050667013942
TRAFFICLIGHT_REGISTRATION;0;tl_2;[];52.513195988847926;13.32197826914039
TRAFFICLIGHT_REGISTRATION;0;tl_3;[];52.51201052836429;13.3225443836251
TRAFFICLIGHT_REGISTRATION;0;tl_4;[];52.51240498479142;13.323084502296105
TRAFFICLIGHT_REGISTRATION;0;tl_5;[];52.51471086422381;13.349126417278068
TRAFFICLIGHT_REGISTRATION;0;tl_6;[];52.51415089266608;13.349074605144448
TRAFFICLIGHT_REGISTRATION;0;tl_7;[];52.51477570327757;13.351242388609286
TRAFFICLIGHT_REGISTRATION;0;tl_8;[];52.51422807189337;13.351211456956072
TRAFFICLIGHT_REGISTRATION;0;tl_9;[];52.51385604583634;13.350716649125815
TRAFFICLIGHT_REGISTRATION;0;tl_10;[];52.51336763331891;13.331712942497573
TRAFFICLIGHT_REGISTRATION;0;tl_11;[];52.51363891598417;13.335806880544975
TRAFFICLIGHT_REGISTRATION;0;tl_12;[];52.512613756576016;13.323401505414065
TRAFFICLIGHT_REGISTRATION;0;tl_13;[];52.5131223152113;13.33151886165868
TRAFFICLIGHT_REGISTRATION;0;tl_14;[];52.51337011834932;13.335598631139188
TRAFFICLIGHT_REGISTRATION;0;tl_15;[];52.516092043974595;13.377070492922233
TRAFFICLIGHT_REGISTRATION;0;tl_16;[];52.51630753279188;13.376957025790132
TRAFFICLIGHT_REGISTRATION;0;tl_17;[];52.51587815269309;13.36998715846661
TRAFFICLIGHT_REGISTRATION;0;tl_18;[];52.51327266616213;13.33035378471609
TRAFFICLIGHT_REGISTRATION;0;tl_19;[];52.51303946755152;13.330235001471328
TRAFFICLIGHT_REGISTRATION;0;tl_20;[];52.51212828533486;13.317299601900297
TRAFFICLIGHT_REGISTRATION;0;tl_21;[];52.51232717059213;13.320748708042013
TRAFFICLIGHT_REGISTRATION;0;tl_22;[];52.51633523988754;13.376748343276
TRAFFICLIGHT_REGISTRATION;0;tl_23;[];52.51567892380861;13.36980544425391
TRAFFICLIGHT_REGISTRATION;0;tl_24;[];52.51605762956028;13.376613258532448
TRAFFICLIGHT_REGISTRATION;0;tl_25;[];52.512782083085035;13.323497520423023
TRAFFICLIGHT_REGISTRATION;0;tl_26;[];52.51276685312859;13.326683526600151
TRAFFICLIGHT_REGISTRATION;0;tl_27;[];52.512990858136945;13.326838598391175
RSU_REGISTRATION;0;rsu_0;[];52.513060766781614;13.32891047000885
VEHICLE_REGISTRATION;1000000000;veh_0;[adhocCommunication.AutobotVehicle, adhocCommunication.VehicleSpeed];Autobot
V2X_MESSAGE_TRANSMISSION;24710971495;395;veh_1;AutobotMessage
V2X_MESSAGE_RECEPTION;24721063732;393;veh_0;AutobotMessage
V2X_MESSAGE_RECEPTION;24726053294;395;veh_0;AutobotMessage
V2X_MESSAGE_TRANSMISSION;24800000000;396;veh_0;AutobotMessage
V2X_MESSAGE_RECEPTION;24883295077;396;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;24883295077;397;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;24900000000;398;veh_0;AutobotMessage
V2X_MESSAGE_RECEPTION;24960555391;397;veh_0;AutobotMessage
V2X_MESSAGE_RECEPTION;24986581135;398;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;24986581135;399;veh_1;AutobotMessage
VEHICLE_UPDATES;25000000000;veh_0;52.511970528084824;13.321655381680502;13.789333314795513;101.50986708452922
VEHICLE_UPDATES;25000000000;veh_1;52.51238146768725;13.320541421383556;13.73100792836398;92.42588453981645
V2X_MESSAGE_TRANSMISSION;25000000000;400;veh_0;AutobotMessage
V2X_MESSAGE_RECEPTION;25037330298;399;veh_0;AutobotMessage
V2X_MESSAGE_RECEPTION;25056147823;400;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;25056147823;401;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;25100000000;402;veh_0;AutobotMessage
V2X_MESSAGE_RECEPTION;25122741307;401;veh_0;AutobotMessage
V2X_MESSAGE_RECEPTION;25142967167;402;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;25142967167;403;veh_1;AutobotMessage
V2X_MESSAGE_RECEPTION;25181275370;403;veh_0;AutobotMessage
V2X_MESSAGE_TRANSMISSION;25200000000;404;veh_0;AutobotMessage
V2X_MESSAGE_RECEPTION;25278208253;404;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;25278208253;405;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;25300000000;406;veh_0;AutobotMessage
V2X_MESSAGE_RECEPTION;25353806331;406;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;25353806331;407;veh_1;AutobotMessage
V2X_MESSAGE_RECEPTION;25355777046;405;veh_0;AutobotMessage
V2X_MESSAGE_RECEPTION;25362683434;407;veh_0;AutobotMessage
V2X_MESSAGE_TRANSMISSION;25400000000;408;veh_0;AutobotMessage
V2X_MESSAGE_RECEPTION;25423816048;408;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;25423816048;409;veh_1;AutobotMessage
V2X_MESSAGE_RECEPTION;25488860591;409;veh_0;AutobotMessage
V2X_MESSAGE_TRANSMISSION;25500000000;410;veh_0;AutobotMessage
V2X_MESSAGE_RECEPTION;25509741598;410;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;25509741598;411;veh_1;AutobotMessage
V2X_MESSAGE_RECEPTION;25539133226;411;veh_0;AutobotMessage
V2X_MESSAGE_TRANSMISSION;25600000000;412;veh_0;AutobotMessage
V2X_MESSAGE_RECEPTION;25629490428;412;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;25629490428;413;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;25700000000;414;veh_0;AutobotMessage
V2X_MESSAGE_RECEPTION;25702131185;414;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;25702131185;415;veh_1;AutobotMessage
V2X_MESSAGE_RECEPTION;25710170371;413;veh_0;AutobotMessage
V2X_MESSAGE_RECEPTION;25784489234;415;veh_0;AutobotMessage
V2X_MESSAGE_TRANSMISSION;25800000000;416;veh_0;AutobotMessage
V2X_MESSAGE_RECEPTION;25850875862;416;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;25850875862;417;veh_1;AutobotMessage
V2X_MESSAGE_RECEPTION;25863485903;417;veh_0;AutobotMessage
V2X_MESSAGE_TRANSMISSION;25900000000;418;veh_0;AutobotMessage
V2X_MESSAGE_RECEPTION;25984048663;418;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;25984048663;419;veh_1;AutobotMessage
VEHICLE_UPDATES;26000000000;veh_0;52.511948819111346;13.321853572073346;13.840428223062773;101.50986708452922
VEHICLE_UPDATES;26000000000;veh_1;52.5123664713425;13.320731135030279;13.212143466153648;109.40529389004598
V2X_MESSAGE_TRANSMISSION;26000000000;420;veh_0;AutobotMessage
V2X_MESSAGE_RECEPTION;26034872798;420;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;26034872798;421;veh_1;AutobotMessage
V2X_MESSAGE_RECEPTION;26048726490;419;veh_0;AutobotMessage
V2X_MESSAGE_TRANSMISSION;26100000000;422;veh_0;AutobotMessage
V2X_MESSAGE_RECEPTION;26119469142;421;veh_0;AutobotMessage
V2X_MESSAGE_RECEPTION;26175832086;422;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;26175832086;423;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;26200000000;424;veh_0;AutobotMessage
V2X_MESSAGE_RECEPTION;26200740181;423;veh_0;AutobotMessage
V2X_MESSAGE_RECEPTION;26267424547;424;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;26267424547;425;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;26300000000;426;veh_0;AutobotMessage
V2X_MESSAGE_RECEPTION;26339631601;426;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;26339631601;427;veh_1;AutobotMessage
V2X_MESSAGE_RECEPTION;26353869835;425;veh_0;AutobotMessage
V2X_MESSAGE_RECEPTION;26389992932;427;veh_0;AutobotMessage
V2X_MESSAGE_TRANSMISSION;26400000000;428;veh_0;AutobotMessage
V2X_MESSAGE_RECEPTION;26415863661;428;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;26415863661;429;veh_1;AutobotMessage
V2X_MESSAGE_RECEPTION;26494234456;429;veh_0;AutobotMessage
V2X_MESSAGE_TRANSMISSION;26500000000;430;veh_0;AutobotMessage
V2X_MESSAGE_RECEPTION;26553268551;430;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;26553268551;431;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;26600000000;432;veh_0;AutobotMessage
V2X_MESSAGE_RECEPTION;26624921741;431;veh_0;AutobotMessage
V2X_MESSAGE_RECEPTION;26644605984;432;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;26644605984;433;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;26700000000;434;veh_0;AutobotMessage
V2X_MESSAGE_RECEPTION;26740483407;433;veh_0;AutobotMessage
V2X_MESSAGE_RECEPTION;26762119450;434;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;26762119450;435;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;26800000000;436;veh_0;AutobotMessage
V2X_MESSAGE_RECEPTION;26825604273;436;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;26825604273;437;veh_1;AutobotMessage
V2X_MESSAGE_RECEPTION;26837091744;435;veh_0;AutobotMessage
V2X_MESSAGE_RECEPTION;26841171759;437;veh_0;AutobotMessage
V2X_MESSAGE_TRANSMISSION;26900000000;438;veh_0;AutobotMessage
V2X_MESSAGE_RECEPTION;26936007455;438;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;26936007455;439;veh_1;AutobotMessage
V2X_MESSAGE_RECEPTION;26985069482;439;veh_0;AutobotMessage
VEHICLE_UPDATES;27000000000;veh_0;52.51196106350575;13.322051163210364;13.662559557342902;85.19583318611556
VEHICLE_UPDATES;27000000000;veh_1;52.51230220141119;13.320914059078705;13.751471110198182;126.59676609646507
V2X_MESSAGE_TRANSMISSION;27000000000;440;veh_0;AutobotMessage
V2X_MESSAGE_RECEPTION;27080253723;440;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;27080253723;441;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;27100000000;442;veh_0;AutobotMessage
V2X_MESSAGE_RECEPTION;27125644470;441;veh_0;AutobotMessage
V2X_MESSAGE_RECEPTION;27130611701;442;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;27130611701;443;veh_1;AutobotMessage
V2X_MESSAGE_RECEPTION;27192513909;443;veh_0;AutobotMessage
V2X_MESSAGE_TRANSMISSION;27200000000;444;veh_0;AutobotMessage
V2X_MESSAGE_RECEPTION;27278228747;444;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;27278228747;445;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;27300000000;446;veh_0;AutobotMessage
V2X_MESSAGE_RECEPTION;27310613338;445;veh_0;AutobotMessage
V2X_MESSAGE_RECEPTION;27396418315;446;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;27396418315;447;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;27400000000;448;veh_0;AutobotMessage
V2X_MESSAGE_RECEPTION;27425164629;447;veh_0;AutobotMessage
V2X_MESSAGE_RECEPTION;27444636337;448;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;27444636337;449;veh_1;AutobotMessage
V2X_MESSAGE_RECEPTION;27477261372;449;veh_0;AutobotMessage
V2X_MESSAGE_TRANSMISSION;27500000000;450;veh_0;AutobotMessage
V2X_MESSAGE_RECEPTION;27593065843;450;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;27593065843;451;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;27600000000;452;veh_0;AutobotMessage
V2X_MESSAGE_RECEPTION;27616863081;452;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;27616863081;453;veh_1;AutobotMessage
V2X_MESSAGE_RECEPTION;27624733032;451;veh_0;AutobotMessage
V2X_MESSAGE_RECEPTION;27637919065;453;veh_0;AutobotMessage
V2X_MESSAGE_TRANSMISSION;27700000000;454;veh_0;AutobotMessage
V2X_MESSAGE_RECEPTION;27756216986;454;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;27756216986;455;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;27800000000;456;veh_0;AutobotMessage
V2X_MESSAGE_RECEPTION;27840146316;455;veh_0;AutobotMessage
V2X_MESSAGE_RECEPTION;27859659326;456;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;27859659326;457;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;27900000000;458;veh_0;AutobotMessage
V2X_MESSAGE_RECEPTION;27955149615;457;veh_0;AutobotMessage
V2X_MESSAGE_RECEPTION;27986448715;458;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;27986448715;459;veh_1;AutobotMessage
VEHICLE_UPDATES;28000000000;veh_0;52.511973797153665;13.322245313740257;13.421827439437621;85.19583318611556
VEHICLE_UPDATES;28000000000;veh_1;52.51220290219172;13.321012160239189;12.900365826194175;148.8469346118036
V2X_MESSAGE_TRANSMISSION;28000000000;460;veh_0;AutobotMessage
V2X_MESSAGE_RECEPTION;28061613410;459;veh_0;AutobotMessage
V2X_MESSAGE_RECEPTION;28073502792;460;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;28073502792;461;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;28100000000;462;veh_0;AutobotMessage
V2X_MESSAGE_RECEPTION;28112861765;461;veh_0;AutobotMessage
V2X_MESSAGE_RECEPTION;28198975939;462;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;28198975939;463;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;28200000000;464;veh_0;AutobotMessage
V2X_MESSAGE_RECEPTION;28269242769;463;veh_0;AutobotMessage
V2X_MESSAGE_RECEPTION;28287394451;464;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;28287394451;465;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;28300000000;466;veh_0;AutobotMessage
V2X_MESSAGE_RECEPTION;28300647894;465;veh_0;AutobotMessage
V2X_MESSAGE_RECEPTION;28344880827;466;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;28344880827;467;veh_1;AutobotMessage
V2X_MESSAGE_RECEPTION;28357521253;467;veh_0;AutobotMessage
V2X_MESSAGE_TRANSMISSION;28400000000;468;veh_0;AutobotMessage
V2X_MESSAGE_RECEPTION;28428462631;468;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;28428462631;469;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;28500000000;470;veh_0;AutobotMessage
V2X_MESSAGE_RECEPTION;28508992615;469;veh_0;AutobotMessage
V2X_MESSAGE_RECEPTION;28513860507;470;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;28513860507;471;veh_1;AutobotMessage
V2X_MESSAGE_RECEPTION;28574734926;471;veh_0;AutobotMessage
V2X_MESSAGE_TRANSMISSION;28600000000;472;veh_0;AutobotMessage
V2X_MESSAGE_RECEPTION;28678078796;472;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;28678078796;473;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;28700000000;474;veh_0;AutobotMessage
V2X_MESSAGE_RECEPTION;28722192717;473;veh_0;AutobotMessage
V2X_MESSAGE_RECEPTION;28722746009;474;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;28722746009;475;veh_1;AutobotMessage
V2X_MESSAGE_RECEPTION;28778695265;475;veh_0;AutobotMessage
V2X_MESSAGE_TRANSMISSION;28800000000;476;veh_0;AutobotMessage
V2X_MESSAGE_RECEPTION;28828656577;476;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;28828656577;477;veh_1;AutobotMessage
V2X_MESSAGE_RECEPTION;28899651298;477;veh_0;AutobotMessage
V2X_MESSAGE_TRANSMISSION;28900000000;478;veh_0;AutobotMessage
V2X_MESSAGE_RECEPTION;28936853635;478;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;28936853635;479;veh_1;AutobotMessage
VEHICLE_UPDATES;29000000000;veh_0;52.512014564946725;13.322432820318843;13.736829637361225;69.78420826967073
VEHICLE_UPDATES;29000000000;veh_1;52.51210697542429;13.321128844244612;13.54793245076202;144.75204271752216
V2X_MESSAGE_TRANSMISSION;29000000000;480;veh_0;AutobotMessage
V2X_MESSAGE_RECEPTION;29003261474;480;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;29003261474;481;veh_1;AutobotMessage
V2X_MESSAGE_RECEPTION;29009788267;479;veh_0;AutobotMessage
V2X_MESSAGE_RECEPTION;29032822671;481;veh_0;AutobotMessage
V2X_MESSAGE_TRANSMISSION;29100000000;482;veh_0;AutobotMessage
V2X_MESSAGE_RECEPTION;29104243535;482;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;29104243535;483;veh_1;AutobotMessage
V2X_MESSAGE_RECEPTION;29124009803;483;veh_0;AutobotMessage
V2X_MESSAGE_TRANSMISSION;29200000000;484;veh_0;AutobotMessage
V2X_MESSAGE_RECEPTION;29202775246;484;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;29202775246;485;veh_1;AutobotMessage
V2X_MESSAGE_RECEPTION;29215393832;485;veh_0;AutobotMessage
V2X_MESSAGE_TRANSMISSION;29300000000;486;veh_0;AutobotMessage
V2X_MESSAGE_RECEPTION;29355853664;486;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;29355853664;487;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;29400000000;488;veh_0;AutobotMessage
V2X_MESSAGE_RECEPTION;29407750589;488;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;29407750589;489;veh_1;AutobotMessage
V2X_MESSAGE_RECEPTION;29417929949;487;veh_0;AutobotMessage
V2X_MESSAGE_RECEPTION;29449694681;489;veh_0;AutobotMessage
V2X_MESSAGE_TRANSMISSION;29500000000;490;veh_0;AutobotMessage
V2X_MESSAGE_RECEPTION;29589399040;490;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;29589399040;491;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;29600000000;492;veh_0;AutobotMessage
V2X_MESSAGE_RECEPTION;29622810481;491;veh_0;AutobotMessage
V2X_MESSAGE_RECEPTION;29633461126;492;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;29633461126;493;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;29700000000;494;veh_0;AutobotMessage
V2X_MESSAGE_RECEPTION;29703319979;494;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;29703319979;495;veh_1;AutobotMessage
V2X_MESSAGE_RECEPTION;29721477813;493;veh_0;AutobotMessage
V2X_MESSAGE_RECEPTION;29776333616;495;veh_0;AutobotMessage
V2X_MESSAGE_TRANSMISSION;29800000000;496;veh_0;AutobotMessage
V2X_MESSAGE_RECEPTION;29800911838;496;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;29800911838;497;veh_1;AutobotMessage
V2X_MESSAGE_RECEPTION;29801270704;497;veh_0;AutobotMessage
V2X_MESSAGE_TRANSMISSION;29900000000;498;veh_0;AutobotMessage
V2X_MESSAGE_RECEPTION;29937812123;498;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;29937812123;499;veh_1;AutobotMessage
VEHICLE_UPDATES;30000000000;veh_0;52.51207270902639;13.322595605542153;13.67212455828907;50.18449092572681
VEHICLE_UPDATES;30000000000;veh_1;52.51205318876652;13.321283860708595;12.371172933534254;120.26283249551679
V2X_MESSAGE_TRANSMISSION;30000000000;500;veh_0;AutobotMessage
V2X_MESSAGE_RECEPTION;30019344652;499;veh_0;AutobotMessage
V2X_MESSAGE_RECEPTION;30080530558;500;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;30080530558;501;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;30100000000;502;veh_0;AutobotMessage
V2X_MESSAGE_RECEPTION;30131844897;501;veh_0;AutobotMessage
V2X_MESSAGE_RECEPTION;30142048657;502;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;30142048657;503;veh_1;AutobotMessage
V2X_MESSAGE_RECEPTION;30152816071;503;veh_0;AutobotMessage
V2X_MESSAGE_TRANSMISSION;30200000000;504;veh_0;AutobotMessage
V2X_MESSAGE_RECEPTION;30247586320;504;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;30247586320;505;veh_1;AutobotMessage
V2X_MESSAGE_RECEPTION;30264211378;505;veh_0;AutobotMessage
V2X_MESSAGE_TRANSMISSION;30300000000;506;veh_0;AutobotMessage
V2X_MESSAGE_RECEPTION;30366358378;506;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;30366358378;507;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;30400000000;508;veh_0;AutobotMessage
V2X_MESSAGE_RECEPTION;30442242984;507;veh_0;AutobotMessage
V2X_MESSAGE_RECEPTION;30487261487;508;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;30487261487;509;veh_1;AutobotMessage
V2X_MESSAGE_RECEPTION;30490115209;509;veh_0;AutobotMessage
V2X_MESSAGE_TRANSMISSION;30500000000;510;veh_0;AutobotMessage
V2X_MESSAGE_RECEPTION;30500977293;510;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;30500977293;511;veh_1;AutobotMessage
V2X_MESSAGE_RECEPTION;30591141957;511;veh_0;AutobotMessage
V2X_MESSAGE_TRANSMISSION;30600000000;512;veh_0;AutobotMessage
V2X_MESSAGE_RECEPTION;30684572974;512;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;30684572974;513;veh_1;AutobotMessage
V2X_MESSAGE_RECEPTION;30689435505;513;veh_0;AutobotMessage
V2X_MESSAGE_TRANSMISSION;30700000000;514;veh_0;AutobotMessage
V2X_MESSAGE_RECEPTION;30762088987;514;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;30762088987;515;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;30800000000;516;veh_0;AutobotMessage
V2X_MESSAGE_RECEPTION;30817122821;516;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;30817122821;517;veh_1;AutobotMessage
V2X_MESSAGE_RECEPTION;30834707175;517;veh_0;AutobotMessage
V2X_MESSAGE_RECEPTION;30849078910;515;veh_0;AutobotMessage
V2X_MESSAGE_TRANSMISSION;30900000000;518;veh_0;AutobotMessage
V2X_MESSAGE_RECEPTION;30948707911;518;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;30948707911;519;veh_1;AutobotMessage
VEHICLE_UPDATES;31000000000;veh_0;52.51215222815127;13.32274476649814;13.551610587558244;50.18449092572681
VEHICLE_UPDATES;31000000000;veh_1;52.51199788456882;13.321447857123564;12.965711565557868;120.26283249551679
V2X_MESSAGE_TRANSMISSION;31000000000;520;veh_0;AutobotMessage
V2X_MESSAGE_RECEPTION;31011686504;520;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;31011686504;521;veh_1;AutobotMessage
V2X_MESSAGE_RECEPTION;31025739378;519;veh_0;AutobotMessage
V2X_MESSAGE_RECEPTION;31049435161;521;veh_0;AutobotMessage
V2X_MESSAGE_TRANSMISSION;31100000000;522;veh_0;AutobotMessage
V2X_MESSAGE_RECEPTION;31110084611;522;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;31110084611;523;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;31200000000;524;veh_0;AutobotMessage
V2X_MESSAGE_RECEPTION;31207390296;523;veh_0;AutobotMessage
V2X_MESSAGE_RECEPTION;31277923399;524;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;31277923399;525;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;31300000000;526;veh_0;AutobotMessage
V2X_MESSAGE_RECEPTION;31343486044;525;veh_0;AutobotMessage
V2X_MESSAGE_RECEPTION;31369961025;526;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;31369961025;527;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;31400000000;528;veh_0;AutobotMessage
V2X_MESSAGE_RECEPTION;31400954318;527;veh_0;AutobotMessage
V2X_MESSAGE_RECEPTION;31465563215;528;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;31465563215;529;veh_1;AutobotMessage
V2X_MESSAGE_RECEPTION;31472978066;529;veh_0;AutobotMessage
V2X_MESSAGE_TRANSMISSION;31500000000;530;veh_0;AutobotMessage
V2X_MESSAGE_RECEPTION;31564683877;530;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;31564683877;531;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;31600000000;532;veh_0;AutobotMessage
V2X_MESSAGE_RECEPTION;31610887245;532;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;31610887245;533;veh_1;AutobotMessage
V2X_MESSAGE_RECEPTION;31662935705;531;veh_0;AutobotMessage
V2X_MESSAGE_RECEPTION;31669777834;533;veh_0;AutobotMessage
V2X_MESSAGE_TRANSMISSION;31700000000;534;veh_0;AutobotMessage
V2X_MESSAGE_RECEPTION;31708660946;534;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;31708660946;535;veh_1;AutobotMessage
V2X_MESSAGE_RECEPTION;31766776215;535;veh_0;AutobotMessage
V2X_MESSAGE_TRANSMISSION;31800000000;536;veh_0;AutobotMessage
V2X_MESSAGE_RECEPTION;31875157350;536;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;31875157350;537;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;31900000000;538;veh_0;AutobotMessage
V2X_MESSAGE_RECEPTION;31902334729;537;veh_0;AutobotMessage
V2X_MESSAGE_RECEPTION;31986157930;538;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;31986157930;539;veh_1;AutobotMessage
VEHICLE_UPDATES;32000000000;veh_0;52.51224945983405;13.322863184042578;13.67647910594009;34.29616793350886
VEHICLE_UPDATES;32000000000;veh_1;52.51197454492044;13.321618709935974;12.608656987999566;101.50986708452935
V2X_MESSAGE_TRANSMISSION;32000000000;540;veh_0;AutobotMessage
V2X_MESSAGE_RECEPTION;32000734823;539;veh_0;AutobotMessage
V2X_MESSAGE_RECEPTION;32082189157;540;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;32082189157;541;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;32100000000;542;veh_0;AutobotMessage
V2X_MESSAGE_RECEPTION;32156899612;542;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;32156899612;543;veh_1;AutobotMessage
V2X_MESSAGE_RECEPTION;32168966084;541;veh_0;AutobotMessage
V2X_MESSAGE_RECEPTION;32175819798;543;veh_0;AutobotMessage
V2X_MESSAGE_TRANSMISSION;32200000000;544;veh_0;AutobotMessage
V2X_MESSAGE_RECEPTION;32243797514;544;veh_1;AutobotMessage
